,Time
25673,72.734
25674,85.25
25675,97.828
25676,110.359
25677,122.844
25678,135.312
25679,147.781
25680,160.266
25681,172.812
25682,185.312
25683,197.828
25684,210.297
25685,222.781
25686,235.266
25687,247.719
25688,260.25
25689,272.703
25690,285.203
25691,297.687
25692,310.156
25693,322.625
25694,335.125
25695,347.656
25696,360.156
25697,372.641
25698,385.156
25699,397.672
25700,410.156
25701,422.672
25702,435.141
25703,447.656
25704,460.234
25705,472.703
25706,485.25
25707,497.719
25708,510.219
25709,522.734
25710,535.203
25711,547.687
25712,560.187
25713,572.625
25714,585.109
25715,597.641
25716,610.172
25717,622.656
25718,635.156
25719,647.687
25720,660.234
25721,672.781
25722,685.266
25723,697.719
25724,710.234
25725,722.703
25726,735.219
25727,747.766
25728,760.219
25729,772.766
25730,785.234
25731,797.734
25732,810.266
25733,822.797
25734,835.312
25735,847.797
25736,860.297
25737,872.812
25738,885.312
25739,897.844
25740,910.297
25741,922.75
25742,935.297
25743,947.781
25744,960.266
25745,972.75
25746,985.219
25747,997.734
25748,1010.406
25749,1023.016
25750,1035.641
25751,1048.297
25752,1060.906
25753,1073.547
25754,1086.203
25755,1098.812
25756,1111.453
25757,1124.062
25758,1136.734
25759,1149.469
25760,1162.109
25761,1174.719
25762,1187.344
25763,1199.984
25764,1212.609
25765,1225.312
25766,1237.984
25767,1250.656
25768,1263.25
25769,1275.953
25770,1288.547
25771,1301.156
25772,1313.844
25773,1326.516
25774,1339.141
25775,1351.734
25776,1364.344
25777,1377.078
25778,1389.703
25779,1402.375
25780,1415.078
25781,1427.687
25782,1440.297
25783,1452.906
25784,1465.578
25785,1478.25
25786,1490.937
25787,1503.609
25788,1516.234
25789,1528.906
25790,1541.562
25791,1554.203
25792,1566.797
25793,1579.422
25794,1592.0
25795,1604.609
25796,1617.297
25797,1629.937
25798,1642.547
25799,1655.156
25800,1667.828
25801,1680.5
25802,1693.156
25803,1705.828
25804,1718.437
25805,1731.094
25806,1743.734
25807,1756.344
25808,1769.031
25809,1781.672
25810,1794.281
25811,1806.922
25812,1819.531
25813,1832.109
25814,1844.719
25815,1857.406
25816,1870.031
25817,1882.703
25818,1895.312
25819,1907.953
25820,1920.547
25821,1933.172
25822,1945.859
25823,1958.437
25824,1971.047
25825,1983.656
25826,1996.266
25827,2008.937
25828,2021.547
25829,2034.234
25830,2046.922
25831,2059.625
25832,2072.234
25833,2084.891
25834,2097.5
25835,2110.109
25836,2122.812
25837,2135.469
25838,2148.156
25839,2160.734
25840,2173.328
25841,2185.984
25842,2198.641
25843,2211.328
25844,2224.031
25845,2236.719
25846,2249.359
25847,2262.016
25848,2274.703
25849,2287.375
25850,2300.047
25851,2312.719
25852,2325.422
25853,2338.047
25854,2350.734
25855,2363.375
25856,2376.047
25857,2388.656
25858,2401.281
25859,2413.906
25860,2426.609
25861,2439.266
25862,2451.859
25863,2464.531
25864,2477.156
25865,2489.812
25866,2502.469
25867,2515.078
25868,2527.844
25869,2540.531
25870,2553.172
25871,2565.891
25872,2578.625
25873,2591.391
25874,2604.156
25875,2616.953
25876,2629.687
25877,2642.5
25878,2655.266
25879,2668.078
25880,2680.859
25881,2693.703
25882,2706.453
25883,2719.203
25884,2731.984
25885,2744.75
25886,2757.609
25887,2770.469
25888,2783.391
25889,2796.281
25890,2809.156
25891,2822.109
25892,2835.0
25893,2847.922
25894,2860.859
25895,2873.766
25896,0.0
25897,9.328
25898,22.75
25899,35.296
25900,47.875
25901,60.421
25902,72.968
25903,85.5
25904,98.031
25905,110.562
25906,123.093
25907,135.609
25908,148.203
25909,160.781
25910,173.375
25911,185.921
25912,198.546
25913,211.093
25914,223.64
25915,236.156
25916,248.703
25917,261.265
25918,273.828
25919,286.39
25920,298.937
25921,311.468
25922,324.0
25923,336.515
25924,349.093
25925,361.593
25926,374.125
25927,386.625
25928,399.187
25929,411.687
25930,424.171
25931,436.765
25932,449.343
25933,461.953
25934,474.515
25935,487.109
25936,499.609
25937,512.156
25938,524.671
25939,537.234
25940,549.734
25941,562.25
25942,574.75
25943,587.234
25944,599.796
25945,612.343
25946,624.859
25947,637.406
25948,649.89
25949,662.406
25950,674.937
25951,687.468
25952,700.0
25953,712.515
25954,725.062
25955,737.656
25956,750.203
25957,762.703
25958,775.234
25959,787.796
25960,800.343
25961,812.843
25962,825.39
25963,837.937
25964,850.453
25965,862.953
25966,875.453
25967,887.968
25968,900.578
25969,913.093
25970,925.656
25971,938.203
25972,950.734
25973,963.265
25974,975.812
25975,988.375
25976,1000.937
25977,1013.531
25978,1026.031
25979,1038.562
25980,1051.109
25981,1063.671
25982,1076.187
25983,1088.718
25984,1101.281
25985,1114.046
25986,1126.718
25987,1139.375
25988,1152.046
25989,1164.734
25990,1177.375
25991,1190.109
25992,1202.781
25993,1215.437
25994,1228.125
25995,1240.812
25996,1253.484
25997,1266.156
25998,1278.796
25999,1291.484
26000,1304.156
26001,1316.843
26002,1329.515
26003,1342.203
26004,1354.89
26005,1367.593
26006,1380.375
26007,1393.031
26008,1405.671
26009,1418.312
26010,1431.0
26011,1443.656
26012,1456.39
26013,1469.109
26014,1481.875
26015,1494.531
26016,1507.296
26017,1519.968
26018,1532.625
26019,1545.328
26020,1558.015
26021,1570.718
26022,1583.406
26023,1596.046
26024,1608.75
26025,1621.421
26026,1634.078
26027,1646.734
26028,1659.39
26029,1672.062
26030,1684.718
26031,1697.359
26032,1710.031
26033,1722.75
26034,1735.421
26035,1748.14
26036,1760.812
26037,1773.453
26038,1786.171
26039,1798.89
26040,1811.625
26041,1824.328
26042,1836.984
26043,1849.656
26044,1862.343
26045,1875.0
26046,1887.75
26047,1900.437
26048,1913.125
26049,1925.781
26050,1938.453
26051,1951.078
26052,1963.75
26053,1976.39
26054,1989.109
26055,2001.75
26056,2014.437
26057,2027.125
26058,2039.796
26059,2052.453
26060,2065.171
26061,2077.781
26062,2090.484
26063,2103.156
26064,2115.921
26065,2128.578
26066,2141.25
26067,2153.89
26068,2166.531
26069,2179.234
26070,2191.89
26071,2204.593
26072,2217.343
26073,2230.0
26074,2242.671
26075,2255.312
26076,2267.984
26077,2280.671
26078,2293.359
26079,2306.046
26080,2318.718
26081,2331.39
26082,2344.062
26083,2356.718
26084,2369.406
26085,2382.062
26086,2394.703
26087,2407.39
26088,2420.078
26089,2432.734
26090,2445.39
26091,2458.031
26092,2470.734
26093,2483.421
26094,2496.078
26095,2508.812
26096,2521.484
26097,2534.14
26098,2546.812
26099,2559.453
26100,2572.125
26101,2584.812
26102,2597.484
26103,2610.171
26104,2622.859
26105,2635.531
26106,2648.359
26107,2661.218
26108,2674.046
26109,2686.937
26110,2699.796
26111,2712.625
26112,2725.5
26113,2738.328
26114,2751.156
26115,2764.078
26116,2776.953
26117,2789.75
26118,2802.64
26119,2815.593
26120,2828.578
26121,2841.484
26122,2854.453
26123,2867.406
26124,2880.39
26125,2893.375
26126,0.0
26127,9.328
26128,22.687
26129,35.344
26130,47.953
26131,60.531
26132,73.203
26133,85.781
26134,98.344
26135,110.922
26136,123.562
26137,136.172
26138,148.672
26139,161.219
26140,173.766
26141,186.312
26142,198.844
26143,211.406
26144,223.969
26145,236.516
26146,249.031
26147,261.625
26148,274.172
26149,286.703
26150,299.266
26151,311.797
26152,324.312
26153,336.859
26154,349.469
26155,362.016
26156,374.562
26157,387.109
26158,399.719
26159,412.281
26160,424.797
26161,437.328
26162,449.875
26163,462.453
26164,475.0
26165,487.578
26166,500.125
26167,512.687
26168,525.234
26169,537.781
26170,550.406
26171,562.953
26172,575.578
26173,588.125
26174,600.734
26175,613.266
26176,625.812
26177,638.359
26178,650.891
26179,663.406
26180,676.016
26181,688.562
26182,701.109
26183,713.687
26184,726.203
26185,738.75
26186,751.281
26187,763.828
26188,776.344
26189,789.031
26190,801.547
26191,814.094
26192,826.609
26193,839.156
26194,851.703
26195,864.25
26196,876.766
26197,889.297
26198,901.844
26199,914.406
26200,926.906
26201,939.437
26202,952.0
26203,964.547
26204,977.109
26205,989.641
26206,1002.172
26207,1014.766
26208,1027.297
26209,1039.859
26210,1052.375
26211,1064.937
26212,1077.609
26213,1090.281
26214,1102.953
26215,1115.641
26216,1128.281
26217,1141.0
26218,1153.672
26219,1166.344
26220,1179.047
26221,1191.687
26222,1204.359
26223,1217.031
26224,1229.719
26225,1242.375
26226,1255.109
26227,1267.828
26228,1280.547
26229,1293.25
26230,1305.937
26231,1318.641
26232,1331.297
26233,1343.953
26234,1356.594
26235,1369.266
26236,1381.969
26237,1394.687
26238,1407.359
26239,1420.062
26240,1432.719
26241,1445.469
26242,1458.187
26243,1470.859
26244,1483.531
26245,1496.234
26246,1508.922
26247,1521.609
26248,1534.297
26249,1546.969
26250,1559.656
26251,1572.453
26252,1585.141
26253,1597.844
26254,1610.531
26255,1623.297
26256,1636.016
26257,1648.641
26258,1661.344
26259,1674.031
26260,1686.672
26261,1699.391
26262,1712.078
26263,1724.734
26264,1737.437
26265,1750.109
26266,1762.828
26267,1775.609
26268,1788.281
26269,1801.047
26270,1813.828
26271,1826.531
26272,1839.234
26273,1851.937
26274,1864.609
26275,1877.281
26276,1890.016
26277,1902.734
26278,1915.406
26279,1928.094
26280,1940.781
26281,1953.469
26282,1966.203
26283,1978.937
26284,1991.578
26285,2004.312
26286,2017.062
26287,2029.719
26288,2042.422
26289,2055.094
26290,2067.781
26291,2080.547
26292,2093.266
26293,2105.953
26294,2118.656
26295,2131.328
26296,2144.078
26297,2156.781
26298,2169.484
26299,2182.172
26300,2194.859
26301,2207.562
26302,2220.328
26303,2233.031
26304,2245.719
26305,2258.437
26306,2271.141
26307,2283.891
26308,2296.547
26309,2309.234
26310,2321.937
26311,2334.687
26312,2347.453
26313,2360.109
26314,2372.812
26315,2385.5
26316,2398.281
26317,2411.016
26318,2423.672
26319,2436.375
26320,2449.062
26321,2461.734
26322,2474.422
26323,2487.109
26324,2499.875
26325,2512.562
26326,2525.219
26327,2537.922
26328,2550.578
26329,2563.266
26330,2575.953
26331,2588.656
26332,2601.375
26333,2614.156
26334,2626.984
26335,2639.844
26336,2652.719
26337,2665.562
26338,2678.437
26339,2691.281
26340,2704.125
26341,2716.984
26342,2729.859
26343,2742.703
26344,2755.562
26345,2768.437
26346,2781.266
26347,2794.234
26348,2807.219
26349,2820.141
26350,2833.109
26351,2846.109
26352,2859.031
26353,2872.031
26354,2884.984
26355,0.0
26356,9.359
26357,22.75
26358,35.406
26359,48.016
26360,60.641
26361,73.25
26362,85.906
26363,98.547
26364,111.141
26365,123.734
26366,136.406
26367,148.969
26368,161.547
26369,174.109
26370,186.734
26371,199.375
26372,211.922
26373,224.547
26374,237.125
26375,249.719
26376,262.281
26377,274.906
26378,287.5
26379,300.094
26380,312.656
26381,325.25
26382,337.891
26383,350.484
26384,363.078
26385,375.656
26386,388.234
26387,400.781
26388,413.422
26389,426.078
26390,438.641
26391,451.234
26392,463.813
26393,476.438
26394,489.109
26395,501.766
26396,514.406
26397,526.984
26398,539.578
26399,552.141
26400,564.766
26401,577.406
26402,590.0
26403,602.594
26404,615.141
26405,627.75
26406,640.297
26407,652.953
26408,665.5
26409,678.094
26410,690.656
26411,703.281
26412,715.969
26413,728.578
26414,741.109
26415,753.688
26416,766.234
26417,778.844
26418,791.438
26419,803.969
26420,816.531
26421,829.094
26422,841.625
26423,854.281
26424,866.813
26425,879.438
26426,892.109
26427,904.781
26428,917.391
26429,930.0
26430,942.547
26431,955.141
26432,967.75
26433,980.328
26434,992.906
26435,1005.5
26436,1018.141
26437,1030.75
26438,1043.484
26439,1056.203
26440,1068.984
26441,1081.688
26442,1094.5
26443,1107.234
26444,1120.016
26445,1132.781
26446,1145.594
26447,1158.453
26448,1171.219
26449,1183.969
26450,1196.688
26451,1209.484
26452,1222.203
26453,1234.859
26454,1247.563
26455,1260.25
26456,1273.063
26457,1285.781
26458,1298.594
26459,1311.313
26460,1324.047
26461,1336.734
26462,1349.422
26463,1362.109
26464,1374.828
26465,1387.578
26466,1400.281
26467,1413.063
26468,1425.797
26469,1438.531
26470,1451.219
26471,1463.953
26472,1476.703
26473,1489.406
26474,1502.156
26475,1514.891
26476,1527.656
26477,1540.344
26478,1553.172
26479,1565.984
26480,1578.719
26481,1591.578
26482,1604.313
26483,1617.125
26484,1629.859
26485,1642.578
26486,1655.359
26487,1668.078
26488,1680.844
26489,1693.563
26490,1706.344
26491,1719.094
26492,1731.922
26493,1744.797
26494,1757.672
26495,1770.5
26496,1783.266
26497,1796.016
26498,1808.734
26499,1821.438
26500,1834.156
26501,1846.875
26502,1859.594
26503,1872.313
26504,1885.031
26505,1897.797
26506,1910.672
26507,1923.531
26508,1936.281
26509,1949.016
26510,1961.688
26511,1974.422
26512,1987.156
26513,1999.875
26514,2012.625
26515,2025.328
26516,2038.078
26517,2050.813
26518,2063.563
26519,2076.25
26520,2089.0
26521,2101.703
26522,2114.453
26523,2127.219
26524,2140.047
26525,2152.813
26526,2165.578
26527,2178.297
26528,2191.016
26529,2203.734
26530,2216.484
26531,2229.203
26532,2241.906
26533,2254.625
26534,2267.359
26535,2280.094
26536,2292.859
26537,2305.609
26538,2318.375
26539,2331.094
26540,2343.828
26541,2356.531
26542,2369.281
26543,2381.969
26544,2394.703
26545,2407.422
26546,2420.141
26547,2432.844
26548,2445.563
26549,2458.375
26550,2471.109
26551,2483.844
26552,2496.578
26553,2509.281
26554,2522.094
26555,2534.813
26556,2547.547
26557,2560.344
26558,2573.125
26559,2585.891
26560,2598.75
26561,2611.594
26562,2624.438
26563,2637.313
26564,2650.188
26565,2663.063
26566,2675.938
26567,2688.813
26568,2701.734
26569,2714.609
26570,2727.469
26571,2740.359
26572,2753.234
26573,2766.109
26574,2779.109
26575,2792.156
26576,2805.141
26577,2818.219
26578,2831.266
26579,2844.25
26580,2857.25
26581,2870.234
26582,0.0
26583,9.329
26584,22.829
26585,35.438
26586,48.204
26587,60.86
26588,73.5
26589,86.188
26590,98.907
26591,111.579
26592,124.266
26593,136.954
26594,149.563
26595,162.172
26596,174.782
26597,187.422
26598,200.047
26599,212.641
26600,225.282
26601,237.954
26602,250.594
26603,263.266
26604,275.844
26605,288.438
26606,301.047
26607,313.641
26608,326.282
26609,338.891
26610,351.516
26611,364.141
26612,376.766
26613,389.344
26614,401.954
26615,414.657
26616,427.313
26617,439.922
26618,452.532
26619,465.172
26620,477.844
26621,490.516
26622,503.172
26623,515.766
26624,528.375
26625,540.969
26626,553.594
26627,566.188
26628,578.797
26629,591.391
26630,603.969
26631,616.594
26632,629.204
26633,641.782
26634,654.391
26635,667.0
26636,679.672
26637,692.266
26638,704.875
26639,717.516
26640,730.125
26641,742.719
26642,755.36
26643,767.954
26644,780.532
26645,793.219
26646,805.844
26647,818.407
26648,831.063
26649,843.672
26650,856.282
26651,868.907
26652,881.516
26653,894.094
26654,906.766
26655,919.422
26656,932.094
26657,944.735
26658,957.375
26659,969.985
26660,982.594
26661,995.204
26662,1007.829
26663,1020.563
26664,1033.344
26665,1046.157
26666,1059.016
26667,1071.891
26668,1084.735
26669,1097.61
26670,1110.454
26671,1123.25
26672,1136.016
26673,1148.844
26674,1161.688
26675,1174.469
26676,1187.235
26677,1199.969
26678,1212.657
26679,1225.422
26680,1238.172
26681,1250.938
26682,1263.672
26683,1276.454
26684,1289.204
26685,1302.047
26686,1314.797
26687,1327.579
26688,1340.329
26689,1353.047
26690,1365.797
26691,1378.547
26692,1391.313
26693,1404.063
26694,1416.797
26695,1429.547
26696,1442.329
26697,1455.063
26698,1467.922
26699,1480.672
26700,1493.422
26701,1506.172
26702,1518.938
26703,1531.688
26704,1544.422
26705,1557.141
26706,1569.875
26707,1582.704
26708,1595.485
26709,1608.266
26710,1621.079
26711,1633.844
26712,1646.625
26713,1659.391
26714,1672.188
26715,1684.922
26716,1697.672
26717,1710.438
26718,1723.235
26719,1735.985
26720,1748.75
26721,1761.5
26722,1774.282
26723,1787.141
26724,1799.891
26725,1812.672
26726,1825.407
26727,1838.235
26728,1851.063
26729,1863.938
26730,1876.797
26731,1889.563
26732,1902.313
26733,1915.188
26734,1927.907
26735,1940.657
26736,1953.407
26737,1966.172
26738,1978.922
26739,1991.688
26740,2004.422
26741,2017.172
26742,2029.891
26743,2042.625
26744,2055.36
26745,2068.204
26746,2080.969
26747,2093.704
26748,2106.469
26749,2119.266
26750,2132.016
26751,2144.766
26752,2157.563
26753,2170.313
26754,2183.079
26755,2195.86
26756,2208.594
26757,2221.407
26758,2234.266
26759,2247.11
26760,2259.86
26761,2272.625
26762,2285.375
26763,2298.157
26764,2310.938
26765,2323.625
26766,2336.375
26767,2349.141
26768,2361.891
26769,2374.625
26770,2387.391
26771,2400.157
26772,2412.907
26773,2425.672
26774,2438.422
26775,2451.172
26776,2463.922
26777,2476.641
26778,2489.407
26779,2502.125
26780,2514.938
26781,2527.688
26782,2540.438
26783,2553.204
26784,2565.969
26785,2578.766
26786,2591.719
26787,2604.688
26788,2617.547
26789,2630.469
26790,2643.36
26791,2656.266
26792,2669.219
26793,2682.11
26794,2695.016
26795,2707.985
26796,2720.891
26797,2733.813
26798,2746.75
26799,2759.672
26800,2772.688
26801,2785.719
26802,2798.766
26803,2811.829
26804,2824.907
26805,2837.954
26806,2851.032
26807,2864.11
26808,0.0
26809,9.312
26810,22.765
26811,35.453
26812,48.125
26813,60.953
26814,73.609
26815,86.265
26816,98.968
26817,111.625
26818,124.296
26819,137.015
26820,149.703
26821,162.39
26822,175.046
26823,187.656
26824,200.312
26825,213.031
26826,225.718
26827,238.406
26828,251.0
26829,263.625
26830,276.25
26831,288.906
26832,301.625
26833,314.25
26834,326.906
26835,339.546
26836,352.218
26837,364.953
26838,377.562
26839,390.265
26840,402.984
26841,415.64
26842,428.234
26843,440.906
26844,453.515
26845,466.171
26846,478.843
26847,491.5
26848,504.125
26849,516.765
26850,529.421
26851,542.078
26852,554.718
26853,567.375
26854,580.078
26855,592.718
26856,605.406
26857,618.046
26858,630.765
26859,643.421
26860,656.062
26861,668.687
26862,681.296
26863,693.921
26864,706.562
26865,719.187
26866,731.812
26867,744.453
26868,757.109
26869,769.812
26870,782.453
26871,795.171
26872,807.796
26873,820.437
26874,833.031
26875,845.656
26876,858.312
26877,871.0
26878,883.656
26879,896.375
26880,909.031
26881,921.703
26882,934.328
26883,946.921
26884,959.546
26885,972.171
26886,984.781
26887,997.562
26888,1010.406
26889,1023.187
26890,1035.937
26891,1048.796
26892,1061.64
26893,1074.39
26894,1087.234
26895,1100.093
26896,1112.859
26897,1125.625
26898,1138.453
26899,1151.218
26900,1164.015
26901,1176.734
26902,1189.468
26903,1202.234
26904,1215.078
26905,1227.937
26906,1240.781
26907,1253.64
26908,1266.406
26909,1279.187
26910,1292.031
26911,1304.89
26912,1317.734
26913,1330.484
26914,1343.281
26915,1356.093
26916,1368.937
26917,1381.75
26918,1394.531
26919,1407.343
26920,1420.281
26921,1433.093
26922,1445.89
26923,1458.703
26924,1471.5
26925,1484.343
26926,1497.187
26927,1510.0
26928,1522.796
26929,1535.625
26930,1548.453
26931,1561.265
26932,1574.031
26933,1586.781
26934,1599.546
26935,1612.406
26936,1625.281
26937,1638.062
26938,1650.843
26939,1663.625
26940,1676.39
26941,1689.156
26942,1702.015
26943,1714.828
26944,1727.64
26945,1740.421
26946,1753.281
26947,1766.046
26948,1778.828
26949,1791.656
26950,1804.531
26951,1817.39
26952,1830.234
26953,1843.078
26954,1855.953
26955,1868.796
26956,1881.546
26957,1894.343
26958,1907.203
26959,1920.031
26960,1932.812
26961,1945.625
26962,1958.484
26963,1971.234
26964,1983.984
26965,1996.828
26966,2009.64
26967,2022.421
26968,2035.234
26969,2048.093
26970,2060.953
26971,2073.781
26972,2086.656
26973,2099.5
26974,2112.281
26975,2125.093
26976,2137.843
26977,2150.593
26978,2163.359
26979,2176.156
26980,2188.984
26981,2201.843
26982,2214.687
26983,2227.531
26984,2240.312
26985,2253.093
26986,2265.906
26987,2278.828
26988,2291.64
26989,2304.468
26990,2317.25
26991,2330.062
26992,2342.921
26993,2355.656
26994,2368.453
26995,2381.296
26996,2394.171
26997,2407.031
26998,2419.859
26999,2432.64
27000,2445.406
27001,2458.14
27002,2470.921
27003,2483.765
27004,2496.64
27005,2509.468
27006,2522.281
27007,2535.031
27008,2547.843
27009,2560.64
27010,2573.531
27011,2586.468
27012,2599.5
27013,2612.406
27014,2625.406
27015,2638.437
27016,2651.39
27017,2664.375
27018,2677.281
27019,2690.25
27020,2703.187
27021,2716.171
27022,2729.093
27023,2742.078
27024,2755.156
27025,2768.187
27026,2781.218
27027,2794.25
27028,2807.468
27029,2820.546
27030,2833.562
27031,2846.64
27032,0.0
27033,9.328
27034,22.813
27035,35.547
27036,48.297
27037,61.078
27038,73.735
27039,86.469
27040,99.157
27041,111.844
27042,124.516
27043,137.282
27044,149.969
27045,162.641
27046,175.328
27047,187.985
27048,200.688
27049,213.344
27050,226.016
27051,238.672
27052,251.344
27053,264.063
27054,276.735
27055,289.344
27056,302.063
27057,314.75
27058,327.422
27059,340.141
27060,352.766
27061,365.469
27062,378.203
27063,390.875
27064,403.516
27065,416.188
27066,428.875
27067,441.563
27068,454.203
27069,466.891
27070,479.547
27071,492.188
27072,504.875
27073,517.563
27074,530.219
27075,542.907
27076,555.594
27077,568.297
27078,580.953
27079,593.61
27080,606.313
27081,619.11
27082,631.766
27083,644.485
27084,657.172
27085,669.86
27086,682.532
27087,695.203
27088,707.86
27089,720.547
27090,733.188
27091,745.875
27092,758.532
27093,771.203
27094,783.875
27095,796.563
27096,809.219
27097,821.922
27098,834.578
27099,847.235
27100,859.922
27101,872.625
27102,885.297
27103,898.0
27104,910.641
27105,923.328
27106,936.0
27107,948.672
27108,961.375
27109,974.032
27110,986.703
27111,999.516
27112,1012.375
27113,1025.203
27114,1038.11
27115,1050.938
27116,1063.782
27117,1076.657
27118,1089.563
27119,1102.438
27120,1115.266
27121,1128.047
27122,1140.875
27123,1153.657
27124,1166.532
27125,1179.375
27126,1192.219
27127,1205.016
27128,1217.844
27129,1230.672
27130,1243.516
27131,1256.344
27132,1269.219
27133,1282.063
27134,1294.875
27135,1307.688
27136,1320.5
27137,1333.328
27138,1346.141
27139,1359.0
27140,1371.86
27141,1384.703
27142,1397.469
27143,1410.297
27144,1423.125
27145,1435.985
27146,1448.766
27147,1461.672
27148,1474.547
27149,1487.344
27150,1500.219
27151,1513.094
27152,1525.969
27153,1538.828
27154,1551.672
27155,1564.485
27156,1577.297
27157,1590.094
27158,1602.969
27159,1615.828
27160,1628.672
27161,1641.532
27162,1654.391
27163,1667.203
27164,1680.094
27165,1692.938
27166,1705.719
27167,1718.485
27168,1731.36
27169,1744.203
27170,1756.985
27171,1769.813
27172,1782.578
27173,1795.391
27174,1808.172
27175,1820.985
27176,1833.86
27177,1846.703
27178,1859.563
27179,1872.36
27180,1885.25
27181,1898.063
27182,1910.907
27183,1923.719
27184,1936.532
27185,1949.391
27186,1962.219
27187,1975.094
27188,1987.953
27189,2000.797
27190,2013.688
27191,2026.5
27192,2039.391
27193,2052.203
27194,2065.0
27195,2077.86
27196,2090.672
27197,2103.5
27198,2116.328
27199,2129.188
27200,2142.078
27201,2154.907
27202,2167.75
27203,2180.563
27204,2193.391
27205,2206.172
27206,2218.985
27207,2231.844
27208,2244.719
27209,2257.578
27210,2270.453
27211,2283.297
27212,2296.157
27213,2309.0
27214,2321.922
27215,2334.75
27216,2347.594
27217,2360.453
27218,2373.297
27219,2386.141
27220,2399.032
27221,2411.875
27222,2424.735
27223,2437.578
27224,2450.438
27225,2463.344
27226,2476.141
27227,2489.047
27228,2501.891
27229,2514.75
27230,2527.594
27231,2540.469
27232,2553.328
27233,2566.157
27234,2579.141
27235,2592.094
27236,2605.032
27237,2617.969
27238,2630.922
27239,2643.922
27240,2656.907
27241,2669.985
27242,2682.922
27243,2695.891
27244,2708.875
27245,2721.828
27246,2734.828
27247,2747.907
27248,2760.969
27249,2774.141
27250,2787.219
27251,2800.282
27252,2813.328
27253,2826.391
27254,2839.532
27255,0.0
27256,9.359
27257,22.875
27258,35.625
27259,48.312
27260,61.094
27261,73.844
27262,86.578
27263,99.375
27264,112.094
27265,124.875
27266,137.609
27267,150.328
27268,163.047
27269,175.781
27270,188.5
27271,201.312
27272,214.0
27273,226.687
27274,239.359
27275,252.062
27276,264.781
27277,277.453
27278,290.219
27279,302.89
27280,315.578
27281,328.265
27282,341.0
27283,353.75
27284,366.469
27285,379.172
27286,391.906
27287,404.64
27288,417.359
27289,430.047
27290,442.734
27291,455.453
27292,468.203
27293,480.906
27294,493.594
27295,506.281
27296,518.969
27297,531.656
27298,544.359
27299,557.125
27300,569.828
27301,582.531
27302,595.265
27303,608.0
27304,620.719
27305,633.406
27306,646.094
27307,658.828
27308,671.547
27309,684.234
27310,696.906
27311,709.656
27312,722.39
27313,735.125
27314,747.797
27315,760.531
27316,773.234
27317,785.984
27318,798.687
27319,811.406
27320,824.094
27321,836.89
27322,849.594
27323,862.265
27324,874.969
27325,887.734
27326,900.453
27327,913.156
27328,925.828
27329,938.531
27330,951.203
27331,964.0
27332,976.812
27333,989.703
27334,1002.578
27335,1015.437
27336,1028.281
27337,1041.14
27338,1054.0
27339,1066.828
27340,1079.703
27341,1092.562
27342,1105.422
27343,1118.265
27344,1131.125
27345,1143.984
27346,1156.844
27347,1169.703
27348,1182.594
27349,1195.422
27350,1208.25
27351,1221.156
27352,1234.031
27353,1246.844
27354,1259.734
27355,1272.594
27356,1285.39
27357,1298.312
27358,1311.125
27359,1324.0
27360,1336.89
27361,1349.75
27362,1362.562
27363,1375.437
27364,1388.297
27365,1401.172
27366,1414.031
27367,1426.875
27368,1439.719
27369,1452.562
27370,1465.437
27371,1478.281
27372,1491.203
27373,1504.047
27374,1516.875
27375,1529.734
27376,1542.625
27377,1555.453
27378,1568.297
27379,1581.187
27380,1594.031
27381,1606.89
27382,1619.734
27383,1632.578
27384,1645.453
27385,1658.281
27386,1671.219
27387,1684.047
27388,1696.906
27389,1709.781
27390,1722.656
27391,1735.5
27392,1748.328
27393,1761.172
27394,1774.078
27395,1786.89
27396,1799.781
27397,1812.625
27398,1825.547
27399,1838.406
27400,1851.25
27401,1864.062
27402,1876.89
27403,1889.765
27404,1902.64
27405,1915.515
27406,1928.375
27407,1941.203
27408,1954.062
27409,1966.937
27410,1979.781
27411,1992.64
27412,2005.453
27413,2018.39
27414,2031.25
27415,2044.125
27416,2056.969
27417,2069.812
27418,2082.64
27419,2095.484
27420,2108.375
27421,2121.203
27422,2134.094
27423,2146.937
27424,2159.797
27425,2172.64
27426,2185.515
27427,2198.344
27428,2211.234
27429,2224.078
27430,2236.906
27431,2249.719
27432,2262.547
27433,2275.359
27434,2288.203
27435,2301.031
27436,2313.906
27437,2326.781
27438,2339.656
27439,2352.515
27440,2365.359
27441,2378.187
27442,2391.047
27443,2403.875
27444,2416.781
27445,2429.64
27446,2442.484
27447,2455.312
27448,2468.172
27449,2481.062
27450,2493.89
27451,2506.781
27452,2519.656
27453,2532.484
27454,2545.297
27455,2558.281
27456,2571.25
27457,2584.344
27458,2597.39
27459,2610.406
27460,2623.453
27461,2636.484
27462,2649.437
27463,2662.437
27464,2675.422
27465,2688.5
27466,2701.515
27467,2714.515
27468,2727.578
27469,2740.719
27470,2753.828
27471,2766.906
27472,2780.0
27473,2793.172
27474,2806.422
27475,2819.594
27476,2832.703
27477,0.0
27478,9.406
27479,22.953
27480,35.734
27481,48.547
27482,61.406
27483,74.188
27484,86.922
27485,99.719
27486,112.516
27487,125.25
27488,137.984
27489,150.734
27490,163.516
27491,176.266
27492,188.984
27493,201.734
27494,214.484
27495,227.297
27496,240.125
27497,252.844
27498,265.563
27499,278.359
27500,291.109
27501,303.859
27502,316.656
27503,329.375
27504,342.078
