Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage,Start_time
3.336816464,-2.007797089,34.01055669,1.9986,2.431,2033.234,1.424902675,853.687,0.733194389,3.356859841,2886.921
3.333554265,-2.007680835,34.05527833,1.9986,2.427,2045.703,1.424902675,841.218,0.732000133,3.353818623,2886.921
3.330489568,-2.010881695,34.11246533,1.9986,2.424,2058.234,1.424902675,828.687,0.730795843,3.350685808,2886.921
3.326535329,-2.008841104,34.18046661,1.9986,2.42,2070.718,1.424902675,816.203,0.729596686,3.347660479,2886.921
3.323023553,-2.005507363,34.23993871,1.9986,2.417,2083.281,1.424902675,803.64,0.72835349,3.344135912,2886.921
3.319375651,-2.00719209,34.29828995,1.9986,2.413,2095.796,1.424902675,791.125,0.727120455,3.340657373,2886.921
3.315047727,-2.008807727,34.37403484,1.9986,2.409,2108.25,1.424902675,778.671,0.725880506,3.337144187,2886.921
3.311061959,-2.008719182,34.43473191,1.9986,2.405,2120.781,1.424902675,766.14,0.724603692,3.33321135,2886.921
3.306712698,-2.010709482,34.50504843,1.9986,2.401,2133.25,1.424902675,753.671,0.723332616,3.329313792,2886.921
3.302277407,-2.006255427,34.57158895,1.9986,2.396,2145.718,1.424902675,741.203,0.722041895,3.325235087,2886.921
3.297838391,-2.008647007,34.63812536,1.9986,2.392,2158.265,1.424902675,728.656,0.720739439,3.320993519,2886.921
3.292801123,-2.010984394,34.70400935,1.9986,2.387,2170.718,1.424902675,716.203,0.719431011,3.31670688,2886.921
3.28759151,-2.008308808,34.77866721,1.9986,2.382,2183.203,1.424902675,703.718,0.718089414,3.312076559,2886.921
3.28209931,-2.010411719,34.8373794,1.9986,2.377,2195.687,1.424902675,691.234,0.716728432,3.307165257,2886.921
3.276444466,-2.008218612,34.90073291,1.9986,2.371,2208.171,1.424902675,678.75,0.715346461,3.302021472,2886.921
3.270061154,-2.011308417,34.9864531,1.9986,2.365,2220.64,1.424902675,666.281,0.713947006,3.296671943,2886.921
3.263493234,-2.00955657,35.05019077,1.9986,2.358,2233.093,1.424902675,653.828,0.712504784,3.290822376,2886.921
3.256559438,-2.012453717,35.12290685,1.9986,2.351,2245.531,1.424902675,641.39,0.711040034,3.284660096,2886.921
3.24896566,-2.00974866,35.20439214,1.9986,2.344,2258.015,1.424902675,628.906,0.709547161,3.278193958,2886.921
3.240860102,-2.009509467,35.25914943,1.9986,2.336,2270.515,1.424902675,616.406,0.708011063,3.271177257,2886.921
3.23224272,-2.00836352,35.33993346,1.9986,2.329,2283,1.424902675,603.921,0.706436767,3.263691296,2886.921
3.223120736,-2.006979933,35.41682277,1.9986,2.319,2295.437,1.424902675,591.484,0.704822638,3.255703235,2886.921
3.213389333,-2.009651334,35.47927713,1.9986,2.31,2307.921,1.424902675,579,0.703168779,3.247204404,2886.921
3.202752519,-2.006282869,35.57426987,1.9986,2.299,2320.39,1.424902675,566.531,0.701470121,3.238210249,2886.921
3.191487866,-2.009195769,35.66724684,1.9986,2.289,2332.906,1.424902675,554.015,0.699710565,3.22843662,2886.921
3.179399661,-2.010521677,35.74100291,1.9986,2.277,2345.39,1.424902675,541.531,0.697900046,3.218005473,2886.921
3.166419295,-2.007577049,35.82082015,1.9986,2.264,2357.875,1.424902675,529.046,0.696030286,3.206860765,2886.921
3.152614655,-2.00857971,35.91301362,1.9986,2.251,2370.406,1.424902675,516.515,0.694095215,3.194897204,2886.921
3.137577223,-2.009992174,36.0089866,1.9986,2.236,2382.875,1.424902675,504.046,0.692095335,3.182137729,2886.921
3.121768931,-2.007095875,36.09518452,1.9986,2.22,2395.39,1.424902675,491.531,0.690011782,3.16835374,2886.921
3.104820737,-2.004759631,36.18952696,1.9986,2.204,2407.859,1.424902675,479.062,0.687859326,3.15371805,2886.921
3.086525259,-2.01079702,36.28661907,1.9986,2.186,2420.375,1.424902675,466.546,0.685621818,3.138057839,2886.921
3.066987389,-2.00828852,36.39200589,1.9986,2.167,2432.843,1.424902675,454.078,0.683286022,3.121262388,2886.921
3.046087947,-2.009739914,36.48982307,1.9986,2.147,2445.328,1.424902675,441.593,0.68085063,3.103255781,2886.921
3.023765732,-2.007513702,36.5900952,1.9986,2.125,2457.75,1.424902675,429.171,0.678307621,3.084009048,2886.921
2.99999691,-2.005965156,36.71474946,1.9986,2.101,2470.218,1.424902675,416.703,0.675648622,3.063450726,2886.921
2.974314137,-2.00680193,36.82791215,1.9986,2.076,2482.828,1.424902675,404.093,0.672866257,3.041509659,2886.921
2.946662535,-2.006630136,36.95948956,1.9986,2.049,2495.312,1.424902675,391.609,0.669936128,3.017941078,2886.921
2.916699427,-2.007395128,37.0758751,1.9986,2.02,2507.796,1.424902675,379.125,0.666845888,2.992566093,2886.921
2.882816249,-2.007224018,37.21930953,1.9986,1.988,2520.25,1.424902675,366.671,0.663574022,2.965173537,2886.921
2.842286544,-2.007250569,37.37508164,1.9986,1.95,2532.75,1.424902675,354.171,0.66004464,2.934708006,2886.921
2.791338606,-2.009231445,37.51803803,1.9986,1.904,2545.281,1.424902675,341.64,0.65613207,2.899179016,2886.921
2.724641607,-2.009254105,37.65329803,1.9986,1.842,2557.75,1.424902675,329.171,0.651667977,2.855674531,2886.921
2.632553431,-2.009524814,37.83195031,1.9986,1.76,2570.234,1.424902675,316.687,0.646434983,2.800012208,2886.921
2.497859028,-2.007283885,38.01732029,1.9986,1.643,2582.734,1.424902675,304.187,0.640094774,2.724977877,2886.921
2.926870575,-0.00085573,38.19823604,0.0006,0,2595.296,1.424902675,291.625,0.632177886,2.622343933,2886.921
3.043584005,-0.003240405,38.18400017,0.0006,0,2607.921,1.424902675,279,0.641204183,2.825004455,2886.921
3.121669354,0.001927443,38.11124903,0.0006,0,2620.562,1.424902675,266.359,0.656036849,2.970977079,2886.921
3.180764034,5.19E-05,37.98378781,0.0006,0,2633.14,1.424902675,253.781,0.671725019,3.073148946,2886.921
3.226291712,0.000502382,37.83156644,0.0006,0,2645.718,1.424902675,241.203,0.686611736,3.147269153,2886.921
3.263152998,0.001970695,37.67149969,0.0006,0,2658.343,1.424902675,228.578,0.700363075,3.202490971,2886.921
3.293756051,0.000545053,37.50235706,0.0006,0,2670.968,1.424902675,215.953,0.713107217,3.245282172,2886.921
3.319501291,-0.000799043,37.32152195,0.0006,0,2683.578,1.424902675,203.343,0.724953226,3.279623431,2886.921
3.341983129,-0.00111738,37.14312287,0.0006,0,2696.171,1.424902675,190.75,0.735882771,3.307904135,2886.921
3.361569512,-0.003792876,36.93455363,0.0004,0,2708.843,1.424902675,178.078,0.745962814,3.332003641,2886.921
3.378864809,0.000236056,36.74414457,0.0006,0,2721.468,1.424902675,165.453,0.755097795,3.352895414,2886.921
3.394275419,-0.00172897,36.55348434,0.0006,0,2734.062,1.424902675,152.859,0.763202526,3.371247488,2886.921
3.407931266,-0.001185994,36.35943502,0.0006,0,2746.656,1.424902675,140.265,0.770239586,3.387609195,2886.921
3.420777478,0.00151977,36.17430962,0.0004,0,2759.406,1.424902675,127.515,0.776165501,3.402217366,2886.921
3.432043403,0.001300479,35.97381138,0.0006,0,2772.015,1.424902675,114.906,0.781216077,3.415684113,2886.921
3.442577056,0.000828462,35.78019583,0.0006,0,2784.812,1.424902675,102.109,0.785350434,3.427811406,2886.921
3.45260871,0.000822756,35.5858291,0.0006,0,2797.562,1.424902675,89.359,0.788781104,3.438993222,2886.921
3.461693593,0.001231978,35.39552065,0.0006,0,2810.343,1.424902675,76.578,0.791699403,3.449507256,2886.921
3.47012088,-0.000988659,35.20013016,0.0006,0,2823.156,1.424902675,63.765,0.794134565,3.459194282,2886.921
3.477936458,0.001968581,35.03241534,0.0006,0,2835.921,1.424902675,51,0.796178794,3.468190351,2886.921
3.485378282,0.001232371,34.85750248,0.0006,0,2848.734,1.424902675,38.187,0.797897827,3.47652352,2886.921
3.492143413,-0.000629343,34.67674351,0.0006,0,2861.468,1.424902675,25.453,0.799379403,3.484375845,2886.921
3.498662687,0.002452723,34.5073244,0.0006,0,2874.203,1.424902675,12.718,0.800622804,3.491658155,2886.921
3.504583247,-0.001090109,34.32473202,0.0006,0,2886.921,1.424902675,0,0.801699228,3.498525727,0
4.187068172,-0.002480717,23.11579516,0.0004,0,0,1.469811532,2942.531,1,4.200783346,2942.531
4.18725954,0.003117716,23.10528361,0.0004,4.203,9.375,1.469811532,2933.156,0.99356447,4.188790886,2942.531
3.979334148,-2.009948987,23.1190281,1.9986,3.018,22.562,1.469811532,2919.969,0.998642458,4.17401029,2942.531
3.95496545,-2.006307944,23.22874573,1.9986,3.011,35,1.469811532,2907.531,0.598841585,4.307442014,2942.531
3.937057731,-2.007552023,23.35259796,1.9986,2.995,47.391,1.469811532,2895.14,0.908990117,4.00778072,2942.531
3.922372791,-2.010113392,23.47021991,1.9986,2.983,59.781,1.469811532,2882.75,0.883279981,3.90578599,2942.531
3.909836512,-2.006883275,23.59499018,1.9988,2.974,72.172,1.469811532,2870.359,0.888480446,3.863736814,2942.531
3.898628126,-2.010125562,23.72466118,1.9986,2.965,84.547,1.469811532,2857.984,0.896650507,3.847502169,2942.531
3.888573014,-2.007199678,23.85649475,1.9986,2.956,96.891,1.469811532,2845.64,0.901810048,3.84132597,2942.531
3.879288435,-2.008356059,23.98160979,1.9986,2.949,109.281,1.469811532,2833.25,0.905296378,3.83840409,2942.531
3.870740927,-2.01109727,24.1206241,1.9986,2.943,121.703,1.469811532,2820.828,0.907922973,3.836063313,2942.531
3.862954405,-2.008219931,24.25546339,1.9986,2.937,134.062,1.469811532,2808.469,0.909986917,3.833562994,2942.531
3.85581133,-2.007177315,24.38909293,1.9986,2.931,146.437,1.469811532,2796.094,0.911640564,3.830775776,2942.531
3.848869213,-2.007590483,24.51438974,1.9986,2.925,158.812,1.469811532,2783.719,0.912979398,3.827799393,2942.531
3.842427618,-2.008984637,24.63974956,1.9986,2.921,171.156,1.469811532,2771.375,0.914046308,3.824522768,2942.531
3.836308052,-2.010470105,24.7696942,1.9986,2.916,183.609,1.469811532,2758.922,0.914904959,3.821161513,2942.531
3.830675514,-2.008213702,24.89821424,1.9986,2.911,196.062,1.469811532,2746.469,0.915586466,3.817769599,2942.531
3.825440207,-2.007805037,25.02548187,1.9986,2.906,208.422,1.469811532,2734.109,0.916127698,3.814460166,2942.531
3.820333312,-2.005996391,25.15258831,1.9986,2.901,220.797,1.469811532,2721.734,0.916549866,3.81134005,2942.531
3.815370442,-2.006741057,25.28224848,1.9988,2.897,233.203,1.469811532,2709.328,0.916851251,3.808164474,2942.531
3.810605807,-2.007482968,25.38676235,1.9986,2.893,245.562,1.469811532,2696.969,0.917045671,3.804948226,2942.531
3.806113993,-2.009752244,25.50941811,1.9986,2.89,257.875,1.469811532,2684.656,0.917148008,3.801761558,2942.531
3.801754417,-2.006106028,25.64009281,1.9986,2.885,270.297,1.469811532,2672.234,0.917172407,3.798710195,2942.531
3.797335564,-2.004379984,25.75460446,1.9986,2.882,282.625,1.469811532,2659.906,0.917118447,3.795657566,2942.531
3.793375462,-2.009390744,25.8869217,1.9986,2.878,295.078,1.469811532,2647.453,0.916981214,3.792499885,2942.531
3.789114599,-2.00826722,26.00285556,1.9986,2.875,307.391,1.469811532,2635.14,0.916793939,3.789573659,2942.531
3.784953576,-2.008270695,26.11880981,1.9986,2.871,319.781,1.469811532,2622.75,0.916522022,3.786478589,2942.531
3.780430767,-2.009588182,26.25072372,1.9986,2.867,332.219,1.469811532,2610.312,0.916180385,3.783341253,2942.531
3.776093127,-2.008377917,26.37295245,1.9986,2.863,344.562,1.469811532,2597.969,0.915745461,3.779942976,2942.531
3.771698066,-2.007809634,26.49787609,1.9986,2.859,356.937,1.469811532,2585.594,0.915243502,3.776504339,2942.531
3.76716684,-2.009520249,26.61171377,1.9986,2.855,369.281,1.469811532,2573.25,0.914670905,3.772963507,2942.531
3.762470732,-2.007488252,26.71444255,1.9986,2.851,381.578,1.469811532,2560.953,0.914022168,3.769307473,2942.531
3.75797563,-2.008575266,26.82687958,1.9986,2.846,393.906,1.469811532,2548.625,0.913290732,3.765453868,2942.531
3.75300052,-2.00564603,26.94180627,1.9986,2.842,406.281,1.469811532,2536.25,0.912501229,3.761651396,2942.531
3.748210575,-2.008236229,27.06051317,1.9986,2.837,418.641,1.469811532,2523.89,0.911613295,3.757507052,2942.531
3.743281239,-2.008353146,27.17140806,1.9986,2.833,431.016,1.469811532,2511.515,0.910660055,3.753353714,2942.531
3.738060826,-2.007094372,27.27719598,1.9986,2.828,443.484,1.469811532,2499.047,0.909630438,3.749087901,2942.531
3.732977627,-2.003443129,27.37854583,1.9986,2.823,455.812,1.469811532,2486.719,0.908507136,3.744593229,2942.531
3.728199695,-2.008931353,27.46341243,1.9986,2.819,468.172,1.469811532,2474.359,0.907315044,3.739996797,2942.531
3.723082694,-2.006874432,27.55771931,1.9986,2.814,480.547,1.469811532,2461.984,0.906086396,3.735635135,2942.531
3.71791097,-2.007477246,27.64505053,1.9986,2.809,492.953,1.469811532,2449.578,0.904776366,3.731076388,2942.531
3.713107292,-2.010155811,27.71604046,1.9986,2.804,505.375,1.469811532,2437.156,0.903391978,3.726389331,2942.531
3.708285402,-2.008441926,27.78994322,1.9986,2.799,517.766,1.469811532,2424.765,0.901974746,3.721901343,2942.531
3.703358074,-2.007217114,27.84904504,1.9986,2.795,530.109,1.469811532,2412.422,0.900509997,3.717425676,2942.531
3.698813369,-2.008302244,27.89069754,1.9986,2.791,542.547,1.469811532,2399.984,0.898986984,3.712866209,2942.531
3.694349669,-2.008210328,27.94893918,1.9986,2.786,554.891,1.469811532,2387.64,0.897447195,3.708527236,2942.531
3.689866861,-2.007658996,27.98884072,1.9986,2.782,567.312,1.469811532,2375.219,0.895882681,3.704281911,2942.531
3.685796862,-2.0103171,28.01561625,1.9986,2.777,579.672,1.469811532,2362.859,0.894284477,3.700032478,2942.531
3.681530921,-2.006459938,28.05209346,1.9986,2.774,592.047,1.469811532,2350.484,0.892691897,3.69608258,2942.531
3.677607785,-2.00917399,28.07271654,1.9986,2.77,604.391,1.469811532,2338.14,0.891063437,3.692034356,2942.531
3.673705023,-2.009381205,28.10856883,1.9986,2.767,616.734,1.469811532,2325.797,0.889438846,3.688212444,2942.531
3.669785367,-2.006677172,28.12018555,1.9988,2.763,629.047,1.469811532,2313.484,0.887802553,3.68446459,2942.531
3.666061557,-2.007113923,28.13009922,1.9986,2.759,641.391,1.469811532,2301.14,0.886146864,3.680701624,2942.531
3.662067231,-2.008607453,28.16188124,1.9986,2.755,653.781,1.469811532,2288.75,0.884492011,3.677067944,2942.531
3.65853333,-2.008808691,28.17193704,1.9986,2.751,666.156,1.469811532,2276.375,0.882801738,3.673303163,2942.531
3.654611491,-2.007903212,28.20190317,1.9988,2.748,678.531,1.469811532,2264,0.881132074,3.669781071,2942.531
3.650980813,-2.008342859,28.19873192,1.9988,2.744,690.953,1.469811532,2251.578,0.879426702,3.66607038,2942.531
3.647227312,-2.009332759,28.22832582,1.9986,2.741,703.297,1.469811532,2239.234,0.87773004,3.66250184,2942.531
3.643866649,-2.007962142,28.24683796,1.9986,2.737,715.656,1.469811532,2226.875,0.876019558,3.658899102,2942.531
3.640089619,-2.011122079,28.26488559,1.9986,2.733,728.031,1.469811532,2214.5,0.874336834,3.655481424,2942.531
3.636321247,-2.007620787,28.2779781,1.9986,2.73,740.391,1.469811532,2202.14,0.872626761,3.651942274,2942.531
3.632577087,-2.007578346,28.31722659,1.9988,2.726,752.812,1.469811532,2189.719,0.870901371,3.648326367,2942.531
3.629067901,-2.008211597,28.34506333,1.9986,2.723,765.203,1.469811532,2177.328,0.869170744,3.644683705,2942.531
3.625540864,-2.009707,28.37016827,1.9986,2.719,777.562,1.469811532,2164.969,0.867460868,3.641171549,2942.531
3.621698572,-2.008806531,28.38354012,1.9986,2.715,789.953,1.469811532,2152.578,0.865759545,3.637707867,2942.531
3.61831518,-2.0078755,28.40844972,1.9988,2.712,802.344,1.469811532,2140.187,0.864033865,3.634077669,2942.531
3.614857055,-2.008772074,28.45779464,1.9988,2.709,814.719,1.469811532,2127.812,0.86234148,3.63065227,2942.531
3.611363671,-2.009178234,28.49419537,1.9986,2.705,827.094,1.469811532,2115.437,0.860657956,3.627247136,2942.531
3.607771907,-2.007623907,28.53636517,1.9986,2.702,839.422,1.469811532,2103.109,0.858978508,3.623847807,2942.531
3.604394125,-2.00911849,28.57909919,1.9986,2.699,851.828,1.469811532,2090.703,0.857294328,3.620362332,2942.531
3.601034264,-2.011428632,28.62778138,1.9988,2.695,864.156,1.469811532,2078.375,0.85563228,3.61698407,2942.531
3.597434454,-2.010607854,28.66097463,1.9986,2.692,876.484,1.469811532,2066.047,0.853984587,3.613663281,2942.531
3.594192195,-2.007501534,28.70704914,1.9986,2.689,888.828,1.469811532,2053.703,0.852325733,3.610237121,2942.531
3.590875954,-2.006611779,28.74350453,1.9986,2.685,901.281,1.469811532,2041.25,0.850696821,3.606943619,2942.531
3.587422241,-2.003706357,28.80829757,1.9986,2.682,913.656,1.469811532,2028.875,0.849079357,3.603702356,2942.531
3.584153692,-2.009118853,28.84889148,1.9986,2.679,926.078,1.469811532,2016.453,0.847457593,3.60031285,2942.531
3.580694081,-2.009088247,28.90777941,1.9986,2.675,938.406,1.469811532,2004.125,0.845859313,3.597072332,2942.531
3.577689472,-2.00650273,28.9505004,1.9986,2.672,950.781,1.469811532,1991.75,0.84425619,3.593740743,2942.531
3.574338702,-2.01004625,28.99895298,1.9986,2.669,963.141,1.469811532,1979.39,0.842694452,3.59061088,2942.531
3.571086886,-2.009492711,29.04662847,1.9988,2.666,975.484,1.469811532,1967.047,0.841126656,3.587401612,2942.531
3.568032814,-2.00516184,29.10650558,1.9986,2.663,987.922,1.469811532,1954.609,0.839569181,3.584228424,2942.531
3.564764845,-2.009260786,29.15363205,1.9988,2.66,1000.281,1.469811532,1942.25,0.838035227,3.581107315,2942.531
3.561703686,-2.008739358,29.20563994,1.9988,2.657,1012.641,1.469811532,1929.89,0.836501645,3.577956394,2942.531
3.558436999,-2.00887348,29.26292901,1.9988,2.654,1025.062,1.469811532,1917.469,0.834988535,3.574890223,2942.531
3.555491674,-2.009242077,29.32058151,1.9986,2.651,1037.406,1.469811532,1905.125,0.833472228,3.571735249,2942.531
3.552500196,-2.006501166,29.36721956,1.9986,2.648,1049.828,1.469811532,1892.703,0.83198551,3.568744053,2942.531
3.54943484,-2.006481861,29.43952734,1.9986,2.645,1062.172,1.469811532,1880.359,0.830510523,3.565783498,2942.531
3.546401944,-2.008256526,29.47846866,1.9986,2.642,1074.516,1.469811532,1868.015,0.829039333,3.56275821,2942.531
3.543560022,-2.005163114,29.5308125,1.9986,2.639,1086.859,1.469811532,1855.672,0.827579748,3.559789797,2942.531
3.540702601,-2.008445509,29.58551892,1.9986,2.636,1099.187,1.469811532,1843.344,0.82614178,3.556893389,2942.531
3.537760629,-2.009596345,29.63906552,1.9986,2.633,1111.516,1.469811532,1831.015,0.824716828,3.554053963,2942.531
3.534816407,-2.007858047,29.69428834,1.9986,2.63,1123.922,1.469811532,1818.609,0.823294885,3.551193759,2942.531
3.532087888,-2.0087981,29.75036812,1.9986,2.628,1136.297,1.469811532,1806.234,0.82187862,3.548297736,2942.531
3.529422367,-2.006733508,29.80543585,1.9986,2.625,1148.703,1.469811532,1793.828,0.820485706,3.54553981,2942.531
3.526440379,-2.006758599,29.86521012,1.9988,2.622,1161.062,1.469811532,1781.469,0.819109023,3.542851577,2942.531
3.523644741,-2.005708361,29.90340463,1.9988,2.62,1173.516,1.469811532,1769.015,0.817720929,3.54000455,2942.531
3.521093162,-2.008230432,29.95340023,1.9986,2.617,1185.859,1.469811532,1756.672,0.816348641,3.537204213,2942.531
3.518433149,-2.009139928,30.02967773,1.9988,2.614,1198.187,1.469811532,1744.344,0.815003204,3.534597568,2942.531
3.515668186,-2.010915766,30.08093509,1.9986,2.611,1210.687,1.469811532,1731.844,0.813661658,3.531958905,2942.531
3.51307364,-2.009443933,30.1374852,1.9988,2.609,1223.297,1.469811532,1719.234,0.812320584,3.529285991,2942.531
3.510139653,-2.008174847,30.16859334,1.9986,2.606,1235.797,1.469811532,1706.734,0.810995194,3.526659035,2942.531
3.507678676,-2.008349988,30.23681582,1.9986,2.604,1248.297,1.469811532,1694.234,0.809658115,3.523890788,2942.531
3.505221232,-2.008459927,30.29365811,1.9986,2.601,1260.781,1.469811532,1681.75,0.808352582,3.521322871,2942.531
3.502527549,-2.007544739,30.34786219,1.9986,2.598,1273.344,1.469811532,1669.187,0.807060706,3.518844304,2942.531
3.500085351,-2.006200398,30.39779035,1.9986,2.596,1285.891,1.469811532,1656.64,0.805761598,3.516260291,2942.531
3.497601905,-2.01020874,30.43176349,1.9986,2.594,1298.422,1.469811532,1644.109,0.804481294,3.513747696,2942.531
3.495178658,-2.007305242,30.50082993,1.9986,2.591,1310.937,1.469811532,1631.594,0.803209236,3.511325909,2942.531
3.492980252,-2.0089919,30.54565588,1.9986,2.588,1323.484,1.469811532,1619.047,0.801944525,3.508887753,2942.531
3.49033667,-2.008325011,30.58745986,1.9988,2.586,1336.031,1.469811532,1606.5,0.800701869,3.506617217,2942.531
3.488154423,-2.004333652,30.65460509,1.9986,2.584,1348.531,1.469811532,1594,0.799440733,3.504176971,2942.531
3.485767314,-2.009533163,30.68798258,1.9986,2.582,1361.016,1.469811532,1581.515,0.79820602,3.501846441,2942.531
3.483274666,-2.008336906,30.76147559,1.9986,2.58,1373.516,1.469811532,1569.015,0.796972181,3.499553736,2942.531
3.480819297,-2.012200595,30.80004992,1.9986,2.577,1386,1.469811532,1556.531,0.795732992,3.497119764,2942.531
3.478542649,-2.008257313,30.83691391,1.9986,2.575,1398.516,1.469811532,1544.015,0.794500556,3.494729751,2942.531
3.476452494,-2.009232726,30.89555984,1.9986,2.572,1411.031,1.469811532,1531.5,0.793282652,3.492419313,2942.531
3.474102161,-2.005132305,30.96793742,1.9988,2.57,1423.562,1.469811532,1518.969,0.792083058,3.490287442,2942.531
3.472101346,-2.007872595,31.00483553,1.9986,2.568,1436.078,1.469811532,1506.453,0.79087445,3.487992864,2942.531
3.469553583,-2.009054748,31.063801,1.9986,2.566,1448.641,1.469811532,1493.89,0.789690243,3.485907691,2942.531
3.467504765,-2.009272813,31.12210713,1.9986,2.564,1461.125,1.469811532,1481.406,0.788481653,3.483572875,2942.531
3.465381424,-2.010048751,31.15474363,1.9986,2.562,1473.625,1.469811532,1468.906,0.787299444,3.481407905,2942.531
3.463358292,-2.008162512,31.20478019,1.9988,2.56,1486.109,1.469811532,1456.422,0.786123077,3.47930619,2942.531
3.461180855,-2.007684574,31.26096581,1.9988,2.558,1498.625,1.469811532,1443.906,0.784955828,3.477263574,2942.531
3.458946477,-2.009273671,31.31827058,1.9986,2.556,1511.125,1.469811532,1431.406,0.783784811,3.475149143,2942.531
3.456878664,-2.006573199,31.38702581,1.9986,2.553,1523.656,1.469811532,1418.875,0.782612713,3.473008204,2942.531
3.454688971,-2.009884489,31.41696907,1.9986,2.551,1536.156,1.469811532,1406.375,0.781451448,3.470879142,2942.531
3.45270282,-2.008497572,31.47305152,1.9986,2.549,1548.672,1.469811532,1393.859,0.780290602,3.468768607,2942.531
3.45068285,-2.007557386,31.52388057,1.9986,2.547,1561.172,1.469811532,1381.359,0.779142102,3.466743446,2942.531
3.448572163,-2.00894414,31.56433909,1.9986,2.545,1573.687,1.469811532,1368.844,0.777997256,3.464720768,2942.531
3.446610122,-2.006107582,31.61523207,1.9986,2.543,1586.219,1.469811532,1356.312,0.776851234,3.462687212,2942.531
3.444362377,-2.007637877,31.67804923,1.9988,2.541,1598.734,1.469811532,1343.797,0.775714536,3.460700945,2942.531
3.442355486,-2.007285835,31.72026197,1.9988,2.539,1611.234,1.469811532,1331.297,0.774566572,3.45857467,2942.531
3.440209303,-2.009160578,31.77440578,1.9986,2.537,1623.734,1.469811532,1318.797,0.773431798,3.456535571,2942.531
3.438279173,-2.009531489,31.83693393,1.9986,2.535,1636.25,1.469811532,1306.281,0.772294128,3.454463772,2942.531
3.436015638,-2.006056826,31.88524619,1.9986,2.533,1648.891,1.469811532,1293.64,0.771168884,3.452500808,2942.531
3.433814258,-2.011860676,31.93845601,1.9986,2.531,1661.391,1.469811532,1281.14,0.770030093,3.45034497,2942.531
3.432002163,-2.008042577,31.99690735,1.9986,2.529,1673.906,1.469811532,1268.625,0.768894458,3.448227702,2942.531
3.429942894,-2.010278511,32.0435803,1.9986,2.527,1686.359,1.469811532,1256.172,0.767780382,3.446276428,2942.531
3.428185792,-2.011061998,32.08818456,1.9986,2.525,1698.891,1.469811532,1243.64,0.766660622,3.444281108,2942.531
3.425975027,-2.006737712,32.14722789,1.9988,2.523,1711.359,1.469811532,1231.172,0.765557302,3.442468418,2942.531
3.423853137,-2.008026036,32.19383963,1.9986,2.521,1723.891,1.469811532,1218.64,0.764434101,3.440405924,2942.531
3.421760425,-2.009333759,32.23482617,1.9986,2.519,1736.453,1.469811532,1206.078,0.763314191,3.438323428,2942.531
3.419632685,-2.010205893,32.29937482,1.9986,2.517,1748.984,1.469811532,1193.547,0.762198062,3.436269834,2942.531
3.417715079,-2.008497035,32.36064717,1.9986,2.515,1761.484,1.469811532,1181.047,0.761081337,3.434200421,2942.531
3.415465107,-2.009633728,32.39763711,1.9988,2.513,1773.953,1.469811532,1168.578,0.759976505,3.432211692,2942.531
3.413450663,-2.010149236,32.45273382,1.9986,2.511,1786.437,1.469811532,1156.094,0.758859239,3.430101127,2942.531
3.411400024,-2.007217969,32.52470832,1.9986,2.509,1798.953,1.469811532,1143.578,0.757751958,3.428090691,2942.531
3.409273349,-2.007453762,32.55745639,1.9986,2.507,1811.5,1.469811532,1131.031,0.756645033,3.42603845,2942.531
3.406942357,-2.007348175,32.61129755,1.9986,2.504,1824.047,1.469811532,1118.484,0.755536915,3.423975252,2942.531
3.405031794,-2.008479878,32.67364689,1.9986,2.502,1836.531,1.469811532,1106,0.754418178,3.421776512,2942.531
3.402622608,-2.011546736,32.70877527,1.9986,2.5,1849.047,1.469811532,1093.484,0.75331924,3.419743241,2942.531
3.400711263,-2.008217358,32.77556768,1.9986,2.498,1861.578,1.469811532,1080.953,0.75220061,3.417553936,2942.531
3.398702676,-2.008572264,32.82628886,1.9986,2.496,1874.078,1.469811532,1068.453,0.751101984,3.415525011,2942.531
3.396512778,-2.009819923,32.87994202,1.9986,2.494,1886.562,1.469811532,1055.969,0.750004151,3.413523206,2942.531
3.39412975,-2.009126829,32.93652625,1.9986,2.492,1899.062,1.469811532,1043.469,0.748897742,3.411438114,2942.531
3.392015009,-2.006374293,32.99004615,1.9986,2.49,1911.562,1.469811532,1030.969,0.747779799,3.409206527,2942.531
3.389575656,-2.008909047,33.03589839,1.9988,2.487,1924.141,1.469811532,1018.39,0.746673083,3.407042229,2942.531
3.387235619,-2.010342706,33.0991663,1.9986,2.485,1936.734,1.469811532,1005.797,0.745553287,3.40475477,2942.531
3.384667062,-2.008963324,33.1533427,1.9986,2.483,1949.203,1.469811532,993.328,0.744434853,3.402468026,2942.531
3.382636037,-2.008605335,33.2130286,1.9986,2.48,1961.656,1.469811532,980.875,0.74330505,3.400043713,2942.531
3.3800971,-2.009178522,33.25770669,1.9986,2.478,1974.187,1.469811532,968.344,0.742199137,3.397864419,2942.531
3.37773441,-2.007135822,33.32881778,1.9986,2.476,1986.703,1.469811532,955.828,0.74107322,3.395523843,2942.531
3.375247677,-2.008497465,33.36973688,1.9986,2.473,1999.219,1.469811532,943.312,0.739950341,3.393166579,2942.531
3.372804395,-2.008569347,33.43465025,1.9986,2.471,2011.75,1.469811532,930.781,0.738822621,3.39078001,2942.531
